"source_mod","source_file","crafted_item_id","slot_index","id","Type","scale_factor"
"OSW","OSA_ar_reforms_weapons.xml","AR_small_bardiche_t3","0","AR_axe_head_a","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_small_bardiche_t3","1","axe_craft_2_handle","Handle","107"
"OSW","OSA_ar_reforms_weapons.xml","AR_small_bardiche_t3","2","default_polearm_pommel","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_small_bardiche_t4","0","AR_axe_head_a","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_small_bardiche_t4","1","axe_craft_18_handle","Handle","92"
"OSW","OSA_ar_reforms_weapons.xml","AR_small_bardiche_t4","2","default_polearm_pommel","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_small_bardiche_t5","0","AR_axe_head_b","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_small_bardiche_t5","1","axe_craft_16_handle","Handle","104"
"OSW","OSA_ar_reforms_weapons.xml","AR_small_bardiche_t5","2","default_polearm_pommel","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_iltanlar_axe_t2","0","axe_craft_32_head","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_iltanlar_axe_t2","1","axe_craft_2_handle","Handle","92"
"OSW","OSA_ar_reforms_weapons.xml","AR_iltanlar_axe_t2","2","khuzait_pommel_1","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_iltanlar_axe_t3","0","axe_craft_21_head","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_iltanlar_axe_t3","1","axe_craft_2_handle","Handle","107"
"OSW","OSA_ar_reforms_weapons.xml","AR_iltanlar_axe_t3","2","khuzait_pommel_1","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_iltanlar_axe_t4","0","axe_craft_9_head","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_iltanlar_axe_t4","1","axe_craft_18_handle","Handle","92"
"OSW","OSA_ar_reforms_weapons.xml","AR_iltanlar_axe_t4","2","khuzait_pommel_1","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_iltanlar_axe_t5","0","axe_craft_9_head","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_iltanlar_axe_t5","1","axe_craft_16_handle","Handle","104"
"OSW","OSA_ar_reforms_weapons.xml","AR_iltanlar_axe_t5","2","khuzait_pommel_1","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_vlandia_axe_5_t5","0","axe_craft_18_head","Blade","180"
"OSW","OSA_ar_reforms_weapons.xml","AR_vlandia_axe_5_t5","1","axe_craft_16_handle","Handle","130"
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_2haxe_3_t4","0","axe_craft_14_head","Blade","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_2haxe_3_t4","1","axe_craft_7_handle","Handle","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_2haxe_4_t5","0","axe_craft_14_head","Blade","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_2haxe_4_t5","1","axe_craft_4_handle","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_vlandia_2haxe_3_t3","0","axe_craft_34_head","Blade","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_vlandia_2haxe_3_t3","1","axe_craft_31_handle","Handle","103"
"OSW","OSA_ar_reforms_weapons.xml","AR_vlandia_2haxe_3_t3","2","default_polearm_pommel","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_vlandia_2haxe_4_t5","0","axe_craft_34_head","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_vlandia_2haxe_4_t5","1","axe_craft_10_handle","Handle","123"
"OSW","OSA_ar_reforms_weapons.xml","AR_vlandia_2haxe_4_t5","2","default_polearm_pommel","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_vlandia_2haxe_2_t5","0","axe_craft_17_head","Blade","102"
"OSW","OSA_ar_reforms_weapons.xml","AR_vlandia_2haxe_2_t5","1","axe_craft_6_handle","Handle","106"
"OSW","OSA_ar_reforms_weapons.xml","AR_vlandia_2haxe_2_t5","2","default_polearm_pommel","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_aserai_noble_sword_5_t5","0","aserai_noble_blade_6","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_aserai_noble_sword_5_t5","1","vlandian_noble_guard_3","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_aserai_noble_sword_5_t5","2","vlandian_noble_grip_1","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_aserai_noble_sword_5_t5","3","AR_empire_pommel_b","Pommel","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_aserai_royal_sword_1_t5","0","aserai_noble_blade_5","Blade","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_aserai_royal_sword_1_t5","1","aserai_noble_guard_2","Guard","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_aserai_royal_sword_1_t5","2","khuzait_noble_grip_2","Handle","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_aserai_royal_sword_1_t5","3","aserai_noble_pommel_3","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_aserai_royal_sword_2_t5","0","vlandian_noble_blade_7","Blade","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_aserai_royal_sword_2_t5","1","khuzait_noble_guard_4","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_aserai_royal_sword_2_t5","2","empire_noble_grip_2","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_aserai_royal_sword_2_t5","3","AR_khuzait_pommel_a","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_sword_1_t2","0","battania_blade_3_iron","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_sword_1_t2","1","vlandian_guard_1","Guard","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_sword_1_t2","2","sturgian_grip_14","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_sword_1_t2","3","battania_pommel_6","Pommel","70"
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_sword_4_t4","0","battania_blade_1","Blade","93"
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_sword_4_t4","1","vlandian_guard_1","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_sword_4_t4","2","cleaver_grip_3","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_sword_4_t4","3","AR_empire_pommel_a","Pommel","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_1_t2","0","aserai_blade_9","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_1_t2","1","AR_basic_guard_b","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_1_t2","2","sturgian_grip_14","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_1_t2","3","AR_basic_pommel_c","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_2_t3","0","vlandian_blade_8","Blade","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_2_t3","1","khuzait_guard_1","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_2_t3","2","empire_grip_1","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_2_t3","3","aserai_pommel_2","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_3_t3","0","aserai_blade_26","Blade","98"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_3_t3","1","khuzait_guard_6","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_3_t3","2","vlandian_grip_2","Handle","97"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_3_t3","3","aserai_pommel_1","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_4_t4","0","empire_noble_blade_4","Blade","97"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_4_t4","1","sturgian_guard_5","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_4_t4","2","sturgian_noble_grip_1","Handle","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_4_t4","3","khuzait_pommel_1","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_5_t4","0","aserai_blade_5","Blade","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_5_t4","1","khuzait_guard_8","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_5_t4","2","khuzait_noble_grip_2","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_5_t4","3","aserai_noble_pommel_1","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_6_t5","0","aserai_blade_11","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_6_t5","1","aserai_noble_guard_4","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_6_t5","2","empire_grip_17","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_sword_6_t5","3","aserai_noble_pommel_4","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_sword_1_t5","0","aserai_noble_blade_5","Blade","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_sword_1_t5","1","khuzait_noble_guard_4","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_sword_1_t5","2","empire_noble_grip_2","Handle","120"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_sword_1_t5","3","AR_khuzait_pommel_a","Pommel","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_sword_2_t5","0","aserai_blade_5","Blade","96"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_sword_2_t5","1","sturgian_noble_guard_4","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_sword_2_t5","2","empire_noble_grip_4","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_sword_2_t5","3","AR_aserai_pommel_a","Pommel","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_sword_3_t5","0","aserai_blade_27","Blade","101"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_sword_3_t5","1","aserai_noble_guard_2","Guard","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_sword_3_t5","2","sturgian_noble_grip_1","Handle","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_sword_3_t5","3","AR_empire_pommel_b","Pommel","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_sword_4_t5","0","aserai_noble_blade_5","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_sword_4_t5","1","aserai_noble_guard_3","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_sword_4_t5","2","sturgian_noble_grip_4","Handle","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_sword_4_t5","3","empire_noble_pommel_3","Pommel","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_royal_sword_1_t6","0","vlandian_noble_blade_8","Blade","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_royal_sword_1_t6","1","khuzait_noble_guard_4","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_royal_sword_1_t6","2","empire_noble_grip_2","Handle","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_royal_sword_1_t6","3","AR_aserai_pommel_a","Pommel","94"
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_sword_5_t4","0","empire_blade_6","Blade","105"
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_sword_5_t4","1","empire_guard_6","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_sword_5_t4","2","sturgian_noble_grip_1","Handle","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_sword_5_t4","3","aserai_pommel_4","Pommel","96"
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_sword_5_t3","0","khuzait_blade_3","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_sword_5_t3","1","AR_empire_guard_a","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_sword_5_t3","2","vlandian_grip_3","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_sword_5_t3","3","battania_pommel_6","Pommel","80"
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_sword_5_t5","0","empire_blade_5","Blade","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_sword_5_t5","1","sturgian_noble_guard_4","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_sword_5_t5","2","cleaver_grip_7","Handle","104"
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_sword_5_t5","3","battania_pommel_5","Pommel","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_noble_sword_4_t5","0","empire_blade_5","Blade","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_noble_sword_4_t5","1","empire_noble_guard_4","Guard","99"
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_noble_sword_4_t5","2","cleaver_grip_7","Handle","103"
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_noble_sword_4_t5","3","AR_empire_pommel_b","Pommel","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_noble_sword_5_t5","0","empire_blade_7","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_noble_sword_5_t5","1","AR_empire_guard_d","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_noble_sword_5_t5","2","sturgian_noble_grip_1","Handle","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_noble_sword_5_t5","3","AR_empire_pommel_b","Pommel","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_noble_sword_6_t5","0","empire_blade_7","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_noble_sword_6_t5","1","khuzait_noble_guard_4","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_noble_sword_6_t5","2","sturgian_noble_grip_4","Handle","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_noble_sword_6_t5","3","AR_khuzait_pommel_a","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_royal_sword_1_t6","0","vlandian_noble_blade_6","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_royal_sword_1_t6","1","empire_noble_guard_4","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_royal_sword_1_t6","2","sturgian_noble_grip_4","Handle","130"
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_royal_sword_1_t6","3","empire_noble_pommel_4","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_khuzait_noble_sword_4_t5","0","khuzait_noble_blade_2","Blade","135"
"OSW","OSA_ar_reforms_weapons.xml","AR_khuzait_noble_sword_4_t5","1","khuzait_noble_guard_4","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_khuzait_noble_sword_4_t5","2","khuzait_noble_grip_2","Handle","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_khuzait_noble_sword_4_t5","3","AR_khuzait_pommel_a","Pommel","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_khuzait_noble_sword_5_t5","0","aserai_noble_blade_6","Blade","105"
"OSW","OSA_ar_reforms_weapons.xml","AR_khuzait_noble_sword_5_t5","1","empire_noble_guard_2","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_khuzait_noble_sword_5_t5","2","vlandian_noble_grip_4","Handle","150"
"OSW","OSA_ar_reforms_weapons.xml","AR_khuzait_noble_sword_5_t5","3","empire_noble_pommel_2","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_shotel_t2","0","AR_aserai_blade_a","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_shotel_t2","1","sturgian_guard_1","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_shotel_t2","2","sturgian_grip_34","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_shotel_t2","3","aserai_pommel_1","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_shotel_t3","0","AR_aserai_blade_a","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_shotel_t3","1","AR_empire_guard_a","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_shotel_t3","2","khuzait_grip_7","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_shotel_t3","3","aserai_pommel_3","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_shotel_t4","0","AR_aserai_blade_b","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_shotel_t4","1","empire_guard_3","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_shotel_t4","2","aserai_grip_26","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_shotel_t4","3","khuzait_pommel_5","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_sickle_t3","0","AR_aserai_blade_a","Blade","60"
"OSW","OSA_ar_reforms_weapons.xml","AR_sickle_t3","1","sturgian_guard_1","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_sickle_t3","2","sturgian_grip_32","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_sickle_t3","3","aserai_pommel_1","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_sickle_t4","0","AR_aserai_blade_a","Blade","60"
"OSW","OSA_ar_reforms_weapons.xml","AR_sickle_t4","1","battania_guard_1","Guard","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_sickle_t4","2","battania_grip_1","Handle","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_sickle_t4","3","empire_pommel_3","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_vlandia_noble_sword_5_t5","0","sturgian_noble_blade_8","Blade","150"
"OSW","OSA_ar_reforms_weapons.xml","AR_vlandia_noble_sword_5_t5","1","aserai_noble_guard_4","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_vlandia_noble_sword_5_t5","2","sturgian_noble_grip_1","Handle","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_vlandia_noble_sword_5_t5","3","empire_noble_pommel_1","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_2hsword_4_t4","0","battania_blade_6","Blade","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_2hsword_4_t4","1","AR_empire_guard_c","Guard","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_2hsword_4_t4","2","sturgian_grip_20","Handle","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_2hsword_4_t4","3","AR_battania_pommel_a","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_2hsword_5_t5","0","battania_blade_6","Blade","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_2hsword_5_t5","1","battania_guard_8","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_2hsword_5_t5","2","sturgian_grip_22","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_2hsword_5_t5","3","battania_pommel_9","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_2hsword_6_t5","0","battania_blade_5","Blade","117"
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_2hsword_6_t5","1","battania_guard_9","Guard","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_2hsword_6_t5","2","battania_grip_9","Handle","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_2hsword_6_t5","3","battania_pommel_8","Pommel","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_war_razor_2hsword_t3","0","cleaver_blade_5","Blade","93"
"OSW","OSA_ar_reforms_weapons.xml","AR_war_razor_2hsword_t3","1","sturgian_guard_1","Guard","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_war_razor_2hsword_t3","2","cleaver_grip_10","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_war_razor_2hsword_t3","3","wood_pommel_1","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_war_razor_2hsword_t5","0","cleaver_blade_5","Blade","109"
"OSW","OSA_ar_reforms_weapons.xml","AR_war_razor_2hsword_t5","1","sturgian_guard_11","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_war_razor_2hsword_t5","2","cleaver_grip_7","Handle","115"
"OSW","OSA_ar_reforms_weapons.xml","AR_war_razor_2hsword_t5","3","empire_pommel_3","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_pugio_a","0","dagger_blade_6","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_pugio_a","1","AR_empire_guard_d","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_pugio_a","2","aserai_grip_24","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_pugio_a","3","AR_empire_pommel_b","Pommel","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_seax_b","0","dagger_blade_3","Blade","93"
"OSW","OSA_ar_reforms_weapons.xml","AR_seax_b","1","sturgian_dagger_guard_11","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_seax_b","2","battania_grip_1","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_seax_b","3","sturgian_pommel_12","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_seax_c","0","dagger_blade_6","Blade","105"
"OSW","OSA_ar_reforms_weapons.xml","AR_seax_c","1","sturgian_dagger_guard_10","Guard","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_seax_c","2","aserai_grip_24","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_seax_c","3","sturgian_pommel_11","Pommel","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_khanjar_a","0","dagger_blade_8","Blade","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_khanjar_a","1","aserai_dagger_guard_8","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_khanjar_a","2","battania_grip_1","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_khanjar_a","3","empire_pommel_6","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_kituga_a","0","dagger_blade_9","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_kituga_a","1","battania_dagger_guard_5","Guard","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_kituga_a","2","khuzait_grip_5","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_kituga_a","3","khuzait_pommel_5","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_skaen_a","0","dagger_blade_7","Blade","108"
"OSW","OSA_ar_reforms_weapons.xml","AR_skaen_a","1","battania_dagger_guard_8","Guard",""
"OSW","OSA_ar_reforms_weapons.xml","AR_skaen_a","2","aserai_grip_25","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_skaen_a","3","battania_pommel_8","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_mace_1_t2","0","AR_empire_mace_head_a","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_empire_mace_1_t2","1","mace_handle_3","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_mace_1_t2","0","AR_darshi_mace_head_d","Blade","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_mace_1_t2","1","mace_handle_8","Handle","102"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_mace_1_t2","2","default_polearm_pommel","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_mace_3_t3","0","AR_darshi_mace_head_d","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_mace_3_t3","1","mace_handle_8","Handle","106"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_mace_3_t3","2","default_polearm_pommel","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_mace_4_t4","0","AR_darshi_mace_head_a","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_mace_4_t4","1","AR_darshi_mace_handle_a","Handle","93"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_mace_4_t4","2","default_polearm_pommel","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_mace_5_t4","0","AR_darshi_mace_head_a","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_mace_5_t4","1","AR_darshi_mace_handle_b","Handle","93"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_mace_5_t4","2","default_polearm_pommel","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_mace_5_t5","0","AR_darshi_mace_head_b","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_mace_5_t5","1","AR_darshi_mace_handle_b","Handle","92"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_mace_5_t5","2","default_polearm_pommel","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_mace_6_t5","0","AR_darshi_mace_head_c","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_mace_6_t5","1","mace_handle_15","Handle","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_mace_6_t5","2","spear_pommel_12","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_khuzait_mace_2_t3","0","mace_head_14","Blade","106"
"OSW","OSA_ar_reforms_weapons.xml","AR_khuzait_mace_2_t3","1","mace_handle_3","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_khuzait_mace_2_t3","2","empire_pommel_1","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_mace_3_t4","0","mace_head_9","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_mace_3_t4","1","mace_handle_15","Handle",""
"OSW","OSA_ar_reforms_weapons.xml","AR_battania_mace_3_t4","2","spear_pommel_8","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_2h_mace_t4","0","mace_head_34","Blade","106"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_2h_mace_t4","1","mace_handle_18","Handle","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_2h_mace_t4","2","default_polearm_pommel","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_2h_mace_t5","0","mace_head_38","Blade","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_2h_mace_t5","1","axe_craft_1_handle","Handle","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_2h_mace_t5","2","default_polearm_pommel","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_2h_mace_t4","0","AR_darshi_mace_head_a","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_2h_mace_t4","1","mace_handle_18","Handle","110"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_2h_mace_t4","2","default_polearm_pommel","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_2h_mace_t5","0","AR_darshi_mace_head_b","Blade",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_2h_mace_t5","1","axe_craft_1_handle","Handle","90"
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_noble_2h_mace_t5","2","default_polearm_pommel","Pommel",""
"OSW","OSA_ar_reforms_weapons.xml","AR_darshi_royal_2h_mace_t5","0","AR_darshi_mace_head_c","Blade",""
